Date,Spot,USD_1M,USD_3M,CAD_1M,CAD_3M,Forward_1M,Forward_3M,Forward_1M_Dev_Pct,Forward_3M_Dev_Pct
2022-05-31,1.2644,0.0073,0.0116,0.009399999999999999,0.0137,1.264178903192499,1.2637384557889226,-0.017486302396463316,-0.052320801255723026
2022-06-01,1.2656,0.0077,0.0115,0.013300000000000001,0.015,1.2650100405384035,1.2644967372353675,-0.04661500170642929,-0.08717310087172914
2022-06-02,1.2569,0.0085,0.011699999999999999,0.013300000000000001,0.015,1.2563977966087585,1.2558669315068494,-0.03995571574838541,-0.08219178082190526
2022-06-03,1.2593,0.0087,0.0121,0.013300000000000001,0.015,1.2588178027685986,1.2583904184308845,-0.038290894258841135,-0.0722291407222686
2022-06-06,1.2575,0.0088,0.0126,0.013300000000000001,0.015,1.25702895956981,1.2567483188044835,-0.037458483514107854,-0.059775840597742214
2022-06-07,1.2528,0.0087,0.0126,0.013300000000000001,0.015,1.252320291676725,1.2520511282689915,-0.038290894258841135,-0.059775840597742214
2022-06-08,1.2557,0.0089,0.0128,0.013500000000000002,0.0166,1.255219189245432,1.2545120151371807,-0.03829025679444875,-0.09460737937559971
2022-06-09,1.2696,0.0105,0.013000000000000001,0.013500000000000002,0.0166,1.269282956673742,1.2684620823582133,-0.024971906605075755,-0.08962804361899446
2022-06-10,1.2781,0.011000000000000001,0.0139,0.013500000000000002,0.0166,1.2778340283847338,1.2772408479808792,-0.020809922170894612,-0.06722103271424862
2022-06-13,1.2897,0.0113,0.0173,0.013500000000000002,0.0166,1.2894638207017104,1.2899247647263854,-0.01831273151040591,0.017427675148118382
2022-06-14,1.2954,0.011899999999999999,0.0183,0.013500000000000002,0.0166,1.2952274740916472,1.2959482696808247,-0.013318350189361894,0.04232435393118905
2022-06-15,1.289,0.0121,0.0174,0.0143,0.0196,1.2887639646088411,1.2882945069161111,-0.018311512114721484,-0.05473181411084216
2022-06-16,1.2949,0.011899999999999999,0.0159,0.0143,0.0196,1.2946413282505014,1.2937080580157232,-0.01997619503425474,-0.09204896009551433
2022-06-17,1.3026,0.0115,0.0163,0.0143,0.0196,1.3022964217640647,1.301530595084088,-0.023305560873276843,-0.08209772116627434
2022-06-20,1.2979,0.0115,0.0163,0.0143,0.0196,1.2975975171254257,1.296834453676983,-0.023305560873287945,-0.08209772116627434
2022-06-21,1.2919,0.0108,0.017,0.0143,0.0196,1.2915236443238471,1.291064359637775,-0.029131951091643238,-0.06468305304009325
2022-06-22,1.2945,0.0098,0.0161,0.0141,0.0196,1.2940366818987692,1.293372835605533,-0.03579127858097664,-0.08707334063090544
2022-06-23,1.2994,0.011200000000000002,0.0165,0.0141,0.0196,1.2990863468757543,1.2983978754104888,-0.024138304159293522,-0.07712210170165434
2022-06-24,1.2893,0.011899999999999999,0.0173,0.0141,0.0196,1.2890639057440842,1.2885622673897899,-0.018311816948390902,-0.05721962384317436
2022-06-27,1.2878,0.0116,0.0179,0.0141,0.0196,1.2875320232060663,1.287255353766544,-0.020808882895928527,-0.04229276544929217
2022-06-28,1.2871,0.011200000000000002,0.0179,0.0141,0.0196,1.2867893158871657,1.286555649815902,-0.02413830415928242,-0.04229276544929217
2022-06-29,1.2891,0.011200000000000002,0.0178,0.0154,0.0209,1.2886493932786254,1.2881061404163245,-0.03495514090252616,-0.0770971673008547
2022-06-30,1.2872,0.0128,0.0172,0.0154,0.0209,1.2869214641210447,1.2860155288616975,-0.021638896749165415,-0.09201919968166994
